"Streckennummer","Streckenabschnitt","Gleisart", "Länge","Höchstgeschwindigkeit","Bremsweg"
"2615","Köln-Nippes - Köln-Longerich","Gegengleis","2,1","60","700 m Bremsweg"
"2615","Köln-Nippes - Köln-Longerich","Richtungsgleis","2,1","60","700 m Bremsweg"
"2611","Rheydt-Odenkirchen - Rheydt Hbf","eingleisig","3,0","100","1000 m Bremsweg"
"2611","Hochneukirch - Rheydt-Odenkirchen","Gegengleis","4,9","120","1000 m Bremsweg"
"2611","Hochneukirch - Rheydt-Odenkirchen","Richtungsgleis","4,9","120","1000 m Bremsweg"
"2611","Grevenbroich Erftwerk - Grevenbroich","Gegengleis","3,6","120","1000 m Bremsweg"
"2611","Grevenbroich Erftwerk - Grevenbroich","Richtungsgleis","3,6","120","1000 m Bremsweg"
"2611","Jüchen - Hochneukirch","Gegengleis","2,8","120","1000 m Bremsweg"
"2611","Jüchen - Hochneukirch","Richtungsgleis","2,8","120","1000 m Bremsweg"
"2611","Grevenbroich - Jüchen","Gegengleis","7,4","120","1000 m Bremsweg"
"2611","Grevenbroich - Jüchen","Richtungsgleis","7,4","120","1000 m Bremsweg"
"2611","Pulheim - Stommeln","Gegengleis","3,9","120","1000 m Bremsweg"
"2611","Pulheim - Stommeln","Richtungsgleis","3,9","120","1000 m Bremsweg"
"2611","Stommeln - Rommerskirchen","Gegengleis","4,6","120","1000 m Bremsweg"
"2611","Stommeln - Rommerskirchen","Richtungsgleis","4,6","120","1000 m Bremsweg"
"2631","Brühl-Kierberg - Erftstadt","Gegengleis","6,2","110","1000 m Bremsweg"
"2631","Brühl-Kierberg - Erftstadt","Richtungsgleis","6,2","110","1000 m Bremsweg"
"2631","Weilerswist - Weilerswist-Derkum","Gegengleis","5,5","140","1000 m Bremsweg"
"2631","Weilerswist - Weilerswist-Derkum","Richtungsgleis","5,5","140","1000 m Bremsweg"
"2631","Erftstadt - Weilerswist","Gegengleis","6,8","130","1000 m Bremsweg"
"2631","Erftstadt - Weilerswist","Richtungsgleis","6,8","130","1000 m Bremsweg"
"2620","Köln-Chorweiler - Köln-Chorweiler Nord","Gegengleis","0,9","100","700 m Bremsweg"
"2620","Köln-Chorweiler - Köln-Chorweiler Nord","Richtungsgleis","0,9","100","700 m Bremsweg"
"2620","Köln-Blumenberg - Köln-Worringen","Gegengleis","3,1","120","1000 m Bremsweg"
"2620","Köln-Blumenberg - Köln-Worringen","Richtungsgleis","3,1","120","1000 m Bremsweg"
"2620","Köln-Longerich - Köln Volkhovener Weg","Gegengleis","2,1","120","1000 m Bremsweg"
"2620","Köln-Longerich - Köln Volkhovener Weg","Richtungsgleis","2,1","120","700 m Bremsweg"
"2620","Köln Geldernstr/Parkgürtel - Köln-Longerich","Gegengleis","4,3","120","Kein Dokument vorhanden"
"2620","Köln Geldernstr/Parkgürtel - Köln-Longerich","Richtungsgleis","4,3","120","Kein Dokument vorhanden"
"2620","Köln Volkhovener Weg - Köln-Chorweiler","Gegengleis","0,8","120","700 m Bremsweg"
"2620","Köln Volkhovener Weg - Köln-Chorweiler","Richtungsgleis","0,8","120","700 m Bremsweg"
"2620","Köln-Chorweiler Nord - Köln-Blumenberg","Gegengleis","1,4","120","1000 m Bremsweg"
"2620","Köln-Chorweiler Nord - Köln-Blumenberg","Richtungsgleis","1,4","120","1000 m Bremsweg"
"2620","Köln Etzelstraße - Köln Geldernstr/Parkgürtel","Gegengleis","0,4","80","auf Anfrage"
"2620","Köln Etzelstraße - Köln Geldernstr/Parkgürtel","Richtungsgleis","0,4","80","auf Anfrage"
"2621","Köln-Kalk Vingst - Köln Flughafen Nordost","Gegengleis","1,1","120","1000 m Bremsweg"
"2621","Köln-Kalk Vingst - Köln Flughafen Nordost","Richtungsgleis","1,1","120","1000 m Bremsweg"
"2621","Köln Trimbornstraße - Köln-Kalk","Gegengleis","0,8","100","700 m Bremsweg"
"2621","Köln Trimbornstraße - Köln-Kalk","Richtungsgleis","0,8","100","700 m Bremsweg"
"2621","Köln Airport / Businesspark - Köln Steinstraße","Gegengleis","1,9","120","1000 m Bremsweg"
"2621","Köln Airport / Businesspark - Köln Steinstraße","Richtungsgleis","1,9","120","1000 m Bremsweg"
"2622","Köln-Ehrenfeld - Köln-Müngersdorf Technologiepark","Gegengleis","2,1","120","1000 m Bremsweg"
"2622","Köln-Ehrenfeld - Köln-Müngersdorf Technologiepark","Richtungsgleis","2,1","120","1000 m Bremsweg"
"2622","Frechen-Königsdorf - Horrem","Gegengleis","5,1","140","1000 m Bremsweg"
"2622","Frechen-Königsdorf - Horrem","Richtungsgleis","5,1","140","1000 m Bremsweg"
"2622","Horrem - Sindorf","Gegengleis","2,7","140","1000 m Bremsweg"
"2622","Horrem - Sindorf","Richtungsgleis","2,7","140","1000 m Bremsweg"
"2622","Köln-Müngersdorf Technologiepark - Köln-Lövenich S-Bahn","Gegengleis","3,8","140","1000 m Bremsweg"
"2622","Köln-Müngersdorf Technologiepark - Köln-Lövenich S-Bahn","Richtungsgleis","3,8","140","1000 m Bremsweg"
"2622","Sindorf - Buir","eingleisig","8,8","140","1000 m Bremsweg"
"2622","Buir - Merzenich","Gegengleis","4,7","140","1000 m Bremsweg"
"2622","Buir - Merzenich","Richtungsgleis","4,7","140","1000 m Bremsweg"
"2622","Köln-Lövenich S-Bahn - Köln-Weiden West","Gegengleis","1,4","120","1000 m Bremsweg"
"2622","Köln-Lövenich S-Bahn - Köln-Weiden West","Richtungsgleis","1,4","120","1000 m Bremsweg"
"2622","Köln-Weiden West - Frechen-Königsdorf","Gegengleis","2,6","140","1000 m Bremsweg"
"2622","Köln-Weiden West - Frechen-Königsdorf","Richtungsgleis","2,6","140","1000 m Bremsweg"
"2630","Brühl - Sechtem","Gegengleis","4,9","160","1000 m Bremsweg"
"2630","Brühl - Sechtem","Richtungsgleis","4,9","160","1000 m Bremsweg"
"2630","Sechtem - Roisdorf","Gegengleis","6,3","160","1000 m Bremsweg"
"2630","Sechtem - Roisdorf","Richtungsgleis","6,3","160","1000 m Bremsweg"
"2641","Köln Bonntor - Köln Südbrücke","Gegengleis","1,5","60","700 m Bremsweg"
"2641","Köln Bonntor - Köln Südbrücke","Richtungsgleis","1,5","60","700 m Bremsweg"
"2641","Köln-Kalk - Köln-Kalk Nord, Stw Ksf, W 612","Gegengleis","1,6","60","700 m Bremsweg"
"2641","Köln-Kalk - Köln-Kalk Nord, Stw Ksf, W 612","Richtungsgleis","1,6","60","700 m Bremsweg"
"2658","Köln-Mülheim - Köln-Mülheim Berliner Straße","eingleisig","1,9","130","1000 m Bremsweg"
"2651","Blankenberg (Sieg) - Merten (Sieg)","eingleisig","3,2","140","1000 m Bremsweg"
"2651","Merten (Sieg) - Eitorf","Gegengleis","4,6","140","1000 m Bremsweg"
"2651","Merten (Sieg) - Eitorf","Richtungsgleis","4,6","140","1000 m Bremsweg"
"2651","Eitorf - Herchen","Gegengleis","6,7","140","1000 m Bremsweg"
"2651","Eitorf - Herchen","Richtungsgleis","6,7","140","1000 m Bremsweg"
"2651","Porz (Rhein) - Porz-Wahn","Gegengleis","2,4","160","1000 m Bremsweg"
"2651","Porz (Rhein) - Porz-Wahn","Richtungsgleis","2,4","160","1000 m Bremsweg"
"2651","Herchen - Dattenfeld (Sieg)","Gegengleis","5,2","120","1000 m Bremsweg"
"2651","Herchen - Dattenfeld (Sieg)","Richtungsgleis","5,2","120","1000 m Bremsweg"
"2651","Troisdorf - Siegburg/Bonn","Gegengleis","4,3","140","1000 m Bremsweg"
"2651","Troisdorf - Siegburg/Bonn","Richtungsgleis","4,3","140","1000 m Bremsweg"
"2651","Dattenfeld (Sieg) - Schladern (Sieg)","Gegengleis","3,3","130","1000 m Bremsweg"
"2651","Dattenfeld (Sieg) - Schladern (Sieg)","Richtungsgleis","3,3","130","1000 m Bremsweg"
"2651","Schladern (Sieg) - Rosbach (Sieg)","eingleisig","1,8","130","1000 m Bremsweg"
"2651","Rosbach (Sieg) - Au (Sieg)","Gegengleis","4,6","110","1000 m Bremsweg"
"2651","Rosbach (Sieg) - Au (Sieg)","Richtungsgleis","4,6","110","1000 m Bremsweg"
"2651","Au (Sieg) - Etzbach","Gegengleis","2,5","110","1000 m Bremsweg"
"2651","Au (Sieg) - Etzbach","Richtungsgleis","2,5","110","1000 m Bremsweg"
"2651","Köln Gummersbacher Straße - Köln-Kalk","Gegengleis","1,0","160","700 m Bremsweg"
"2651","Köln Gummersbacher Straße - Köln-Kalk","Richtungsgleis","1,0","160","1000 m Bremsweg"
"2651","Niederhövels - Scheuerfeld (Sieg)","Gegengleis","4,4","100","1000 m Bremsweg"
"2651","Niederhövels - Scheuerfeld (Sieg)","Richtungsgleis","4,4","100","1000 m Bremsweg"
"2651","Wissen (Sieg) - Niederhövels","Gegengleis","4,1","100","1000 m Bremsweg"
"2651","Wissen (Sieg) - Niederhövels","Richtungsgleis","4,1","100","1000 m Bremsweg"
"2651","Etzbach - Wissen (Sieg)","Gegengleis","4,0","110","1000 m Bremsweg"
"2651","Etzbach - Wissen (Sieg)","Richtungsgleis","4,0","110","1000 m Bremsweg"
"2651","Köln-Porz (Rhein) Hp - Porz (Rhein)","Gegengleis","0,4","160","1000 m Bremsweg"
"2651","Köln-Porz (Rhein) Hp - Porz (Rhein)","Richtungsgleis","0,4","160","1000 m Bremsweg"
"2652","Köln-Mülheim - Köln-Mülheim Berliner Straße","eingleisig","2,0","80","1000 m Bremsweg"
"2652","Köln Messe/Deutz - Köln-Mülheim","eingleisig","3,8","80","1000 m Bremsweg"
"2655","Honrath - Overath","eingleisig","4,0","80","700 m Bremsweg"
"2655","Hoffnungsthal - Honrath","eingleisig","4,5","80","700 m Bremsweg"
"2655","Rösrath - Hoffnungsthal","eingleisig","1,6","80","700 m Bremsweg"
"2655","Porz-Heumar - Rösrath-Stümpen","eingleisig","6,3","120","700 m Bremsweg"
"2655","Rösrath-Stümpen - Rösrath","eingleisig","2,3","120","700 m Bremsweg"
"2657","Engelskirchen - Ründeroth","eingleisig","5,0","60","700 m Bremsweg"
"2650","Düsseldorf Hbf - Düsseldorf Rethel","Gegengleis","1,6","160","1000 m Bremsweg"
"2650","Düsseldorf Hbf - Düsseldorf Rethel","Richtungsgleis","1,6","160","1000 m Bremsweg"
"2650","Düsseldorf-Benrath - Düsseldorf-Reisholz Bf Abzw","Gegengleis","1,9","200","1000 m Bremsweg"
"2650","Düsseldorf-Benrath - Düsseldorf-Reisholz Bf Abzw","Richtungsgleis","1,9","200","1000 m Bremsweg"
"2650","Düsseldorf-Reisholz Bf Abzw - Düsseldorf Berg","Gegengleis","4,1","200","1000 m Bremsweg"
"2650","Düsseldorf-Reisholz Bf Abzw - Düsseldorf Berg","Richtungsgleis","4,1","200","1000 m Bremsweg"
"2650","Düsseldorf Berg - Düsseldorf Emma","Gegengleis","1,9","200","1000 m Bremsweg"
"2650","Düsseldorf Berg - Düsseldorf Emma","Richtungsgleis","1,9","200","1000 m Bremsweg"
"2650","Herne - Castrop-Rauxel Hbf","Gegengleis","6,9","140","1000 m Bremsweg"
"2650","Herne - Castrop-Rauxel Hbf","Richtungsgleis","6,9","140","1000 m Bremsweg"
"2650","Nordbögge - Selmig (Abzw)","Gegengleis","3,3","160","1000 m Bremsweg"
"2650","Nordbögge - Selmig (Abzw)","Richtungsgleis","3,3","160","1000 m Bremsweg"
"2650","Kamen - Nordbögge","Gegengleis","6,5","200","1000 m Bremsweg"
"2650","Kamen - Nordbögge","Richtungsgleis","6,5","200","1000 m Bremsweg"
"2650","Dortmund-Kurl - Kamen-Methler","Gegengleis","2,2","200","1000 m Bremsweg"
"2650","Dortmund-Kurl - Kamen-Methler","Richtungsgleis","2,2","200","1000 m Bremsweg"
"2650","Wanne-Eickel Hbf - Herne","Gegengleis","3,9","120","1000 m Bremsweg"
"2650","Wanne-Eickel Hbf - Herne","Richtungsgleis","3,9","120","1000 m Bremsweg"
"2650","Essen Zollverein Nord - Gelsenkirchen Hbf","Gegengleis","4,0","160","1000 m Bremsweg"
"2650","Essen Zollverein Nord - Gelsenkirchen Hbf","Richtungsgleis","4,0","160","1000 m Bremsweg"
"2650","Essen-Bergeborbeck - Essen-Altenessen","Gegengleis","2,1","160","1000 m Bremsweg"
"2650","Essen-Bergeborbeck - Essen-Altenessen","Richtungsgleis","2,1","160","1000 m Bremsweg"
"2650","Oberhausen Hbf - Essen-Dellwig","Gegengleis","5,3","160","1000 m Bremsweg"
"2650","Oberhausen Hbf - Essen-Dellwig","Richtungsgleis","5,3","160","1000 m Bremsweg"
"2650","Kamen-Methler - Kamen","Gegengleis","3,9","200","1000 m Bremsweg"
"2650","Kamen-Methler - Kamen","Richtungsgleis","3,9","200","1000 m Bremsweg"
"2650","Oberhausen Kolkmannshof - Oberhausen Hbf","Gegengleis","2,1","140","1000 m Bremsweg"
"2650","Oberhausen Kolkmannshof - Oberhausen Hbf","Richtungsgleis","2,1","140","1000 m Bremsweg"
"2650","Köln Messe/Deutz - Köln-Mülheim","eingleisig","3,8","90","1000 m Bremsweg"
"2650","Düsseldorf Rethel - Düsseldorf Flughafen","Gegengleis","6,6","200","1000 m Bremsweg"
"2650","Düsseldorf Rethel - Düsseldorf Flughafen","Richtungsgleis","6,6","200","1000 m Bremsweg"
"2650","Essen-Dellwig - Essen-Bergeborbeck","Gegengleis","4,0","160","1000 m Bremsweg"
"2650","Essen-Dellwig - Essen-Bergeborbeck","Richtungsgleis","4,0","160","1000 m Bremsweg"
"2650","Düsseldorf Flughafen - Duisburg-Großenbaum","Gegengleis","8,2","200","1000 m Bremsweg"
"2650","Düsseldorf Flughafen - Duisburg-Großenbaum","Richtungsgleis","8,2","200","1000 m Bremsweg"
"2670","Angermund - Duisburg-Rahm","Gegengleis","1,7","160","1000 m Bremsweg"
"2670","Angermund - Duisburg-Rahm","Richtungsgleis","1,7","160","1000 m Bremsweg"
"2670","Düsseldorf Hbf - Düsseldorf-Derendorf","Gegengleis","3,7","160","1000 m Bremsweg"
"2670","Düsseldorf Hbf - Düsseldorf-Derendorf","Richtungsgleis","3,7","160","1000 m Bremsweg"
"2670","Düsseldorf-Hellerhof - Düsseldorf-Garath","Gegengleis","1,3","160","1000 m Bremsweg"
"2670","Düsseldorf-Hellerhof - Düsseldorf-Garath","Richtungsgleis","1,3","160","1000 m Bremsweg"
"2670","Düsseldorf-Garath - Düsseldorf-Benrath","Gegengleis","2,5","160","1000 m Bremsweg"
"2670","Düsseldorf-Garath - Düsseldorf-Benrath","Richtungsgleis","2,5","160","1000 m Bremsweg"
"2670","Duisburg-Großenbaum - Duisburg-Buchholz","Gegengleis","2,0","160","1000 m Bremsweg"
"2670","Duisburg-Großenbaum - Duisburg-Buchholz","Richtungsgleis","2,0","160","1000 m Bremsweg"
"2670","Duisburg Schlenk - Duisburg Hbf","Gegengleis","3,1","160","1000 m Bremsweg"
"2670","Duisburg Schlenk - Duisburg Hbf","Richtungsgleis","3,1","160","1000 m Bremsweg"
"2670","Duisburg-Buchholz - Duisburg-Buchholz Abzw","Gegengleis","0,3","160","1000 m Bremsweg"
"2670","Duisburg-Buchholz - Duisburg-Buchholz Abzw","Richtungsgleis","0,3","160","1000 m Bremsweg"
"2670","Langenfeld (Rheinl)-Berghausen - Düsseldorf-Hellerhof","Gegengleis","2,1","160","1000 m Bremsweg"
"2670","Langenfeld (Rheinl)-Berghausen - Düsseldorf-Hellerhof","Richtungsgleis","2,1","160","1000 m Bremsweg"
"2670","Köln-Mülheim Berliner Straße - Köln-Stammheim","Gegengleis","2,2","120","1000 m Bremsweg"
"2670","Köln-Mülheim Berliner Straße - Köln-Stammheim","Richtungsgleis","2,2","120","1000 m Bremsweg"
"2670","Düsseldorf Flughafen (Hp) - Angermund","Gegengleis","4,4","160","1000 m Bremsweg"
"2670","Düsseldorf Flughafen (Hp) - Angermund","Richtungsgleis","4,4","160","1000 m Bremsweg"
"2670","Düsseldorf-Wersten - Düsseldorf Emma","eingleisig","0,6","140","1000 m Bremsweg"
"2670","Köln Messe/Deutz Bft (S-Bahn) - Köln Posthof","Gegengleis","0,6","80","400 m Bremsweg"
"2670","Köln Messe/Deutz Bft (S-Bahn) - Köln Posthof","Richtungsgleis","0,6","80","400 m Bremsweg"
"2671","Hilden Süd - Solingen Vogelpark","Gegengleis","4,0","120","1000 m Bremsweg"
"2671","Hilden Süd - Solingen Vogelpark","Richtungsgleis","4,0","120","1000 m Bremsweg"
"2665","Köln-Kalk Nord - Köln-Mülheim","eingleisig","2,5","60","700 m Bremsweg"
"2659","Köln-Mülheim - Köln-Mülheim Berliner Straße","eingleisig","2,2","80","1000 m Bremsweg"
"2660","Köln Messe/Deutz (tief) - Köln Gummersbacher Straße","Gegengleis","1,4","100","700 m Bremsweg"
"2660","Köln Messe/Deutz (tief) - Köln Gummersbacher Straße","Richtungsgleis","1,4","100","700 m Bremsweg"
"2663","Köln-Holweide - Köln-Dellbrück","Gegengleis","2,2","120","1000 m Bremsweg"
"2663","Köln-Holweide - Köln-Dellbrück","Richtungsgleis","2,2","120","1000 m Bremsweg"
"2663","Köln-Dellbrück - Duckterath","eingleisig","2,4","120","1000 m Bremsweg"
"2663","Duckterath - Bergisch Gladbach","eingleisig","1,8","120","1000 m Bremsweg"
"2675","Solingen Schaberg - Remscheid Güldenwerth","Gegengleis","3,8","80","1000 m Bremsweg"
"2675","Solingen Schaberg - Remscheid Güldenwerth","Richtungsgleis","3,8","80","1000 m Bremsweg"
"2675","Solingen Mitte - Solingen Schaberg","Gegengleis","3,6","80","700 m Bremsweg"
"2675","Solingen Mitte - Solingen Schaberg","Richtungsgleis","3,6","80","700 m Bremsweg"
"2675","Solingen Grünewald - Solingen Mitte","Gegengleis","0,7","70","700 m Bremsweg"
"2675","Solingen Grünewald - Solingen Mitte","Richtungsgleis","0,7","70","700 m Bremsweg"
"2666","Köln-Kalk Nord, W 620 - Gremberg Nord","eingleisig","1,9","40","700 m Bremsweg"
"2666","Gremberg - Gremberg Süd","Gegengleis","1,6","40","700 m Bremsweg"
"2666","Gremberg - Gremberg Süd","Richtungsgleis","1,6","40","700 m Bremsweg"
"2666","Gremberg Nord - Gremberg","eingleisig","2,5","40","700 m Bremsweg"
"2706","Remscheid Hbf - Remscheid-Bliedinghausen","eingleisig","2,4","40","400 m Bremsweg"
"2700","Wuppertal-Ronsdorf - Remscheid-Lüttringhausen","Gegengleis","2,9","90","700 m Bremsweg"
"2700","Wuppertal-Ronsdorf - Remscheid-Lüttringhausen","Richtungsgleis","2,9","90","700 m Bremsweg"
"2700","Remscheid-Lüttringhausen - Remscheid-Lennep","Gegengleis","3,1","90","700 m Bremsweg"
"2700","Remscheid-Lüttringhausen - Remscheid-Lennep","Richtungsgleis","3,1","90","700 m Bremsweg"
"2723","Velbert-Neviges - Velbert-Langenberg","Gegengleis","5,7","120","1000 m Bremsweg"
"2723","Velbert-Neviges - Velbert-Langenberg","Richtungsgleis","5,7","120","1000 m Bremsweg"
"2723","Velbert-Nierenhof - Essen-Kupferdreh","Gegengleis","5,0","100","1000 m Bremsweg"
"2723","Velbert-Nierenhof - Essen-Kupferdreh","Richtungsgleis","5,0","100","1000 m Bremsweg"
"2723","Velbert-Langenberg - Velbert-Nierenhof","Gegengleis","2,3","80","1000 m Bremsweg"
"2723","Velbert-Langenberg - Velbert-Nierenhof","Richtungsgleis","2,3","80","1000 m Bremsweg"
"2723","Essen-Kupferdreh - Essen-Kupferdreh Hespertalbahn","Gegengleis","0,5","100","1000 m Bremsweg"
"2723","Essen-Kupferdreh - Essen-Kupferdreh Hespertalbahn","Richtungsgleis","0,5","100","1000 m Bremsweg"
"2723","Wülfrath-Aprath - Velbert-Rosenhügel","Gegengleis","4,2","120","1000 m Bremsweg"
"2723","Wülfrath-Aprath - Velbert-Rosenhügel","Richtungsgleis","4,2","120","1000 m Bremsweg"
"2723","Velbert-Rosenhügel - Velbert-Neviges","Gegengleis","4,0","120","1000 m Bremsweg"
"2723","Velbert-Rosenhügel - Velbert-Neviges","Richtungsgleis","4,0","120","1000 m Bremsweg"
"2810","Hagen-Oberhagen - Hagen-Delstern","Gegengleis","2,2","80","700 m Bremsweg"
"2810","Hagen-Oberhagen - Hagen-Delstern","Richtungsgleis","2,2","80","700 m Bremsweg"
"2810","Hagen-Delstern - Dahl","eingleisig","5,5","90","700 m Bremsweg"
"2810","Dahl - Rummenohl","eingleisig","3,7","80","700 m Bremsweg"
"2810","Rummenohl - Dahlerbrück","eingleisig","3,0","80","700 m Bremsweg"
"2810","Dahlerbrück - Schalksmühle","eingleisig","1,8","80","700 m Bremsweg"
"2810","Lüdenscheid-Brügge - Halver-Oberbrügge","eingleisig","2,4","80","700 m Bremsweg"
"2810","Meinerzhagen - Marienheide","eingleisig","9,1","80","700 m Bremsweg"
"2810","Marienheide - Gummersbach","eingleisig","8,2","80","700 m Bremsweg"
"2800","Hagen Hbf - Hagen-Kabel","Gegengleis","8,0","120","1000 m Bremsweg"
"2800","Hagen Hbf - Hagen-Kabel","Richtungsgleis","8,0","120","1000 m Bremsweg"
"2800","Werdohl - Plettenberg","Gegengleis","8,9","110","1000 m Bremsweg"
"2800","Werdohl - Plettenberg","Richtungsgleis","8,9","110","1000 m Bremsweg"
"2800","Altena (Westf) - Werdohl","Gegengleis","9,4","100","1000 m Bremsweg"
"2800","Altena (Westf) - Werdohl","Richtungsgleis","9,4","100","1000 m Bremsweg"
"2800","Hohenlimburg - Iserlohn-Letmathe","Gegengleis","4,3","100","1000 m Bremsweg"
"2800","Hohenlimburg - Iserlohn-Letmathe","Richtungsgleis","4,3","100","1000 m Bremsweg"
"2800","Hagen-Halden - Hohenlimburg","Gegengleis","5,3","120","1000 m Bremsweg"
"2800","Hagen-Halden - Hohenlimburg","Richtungsgleis","5,3","120","1000 m Bremsweg"
"2730","Haan-Gruiten - Haan","Gegengleis","3,5","160","1000 m Bremsweg"
"2730","Haan-Gruiten - Haan","Richtungsgleis","3,5","160","1000 m Bremsweg"
"2730","Haan - Solingen Hbf","Gegengleis","3,1","160","1000 m Bremsweg"
"2730","Haan - Solingen Hbf","Richtungsgleis","3,1","160","1000 m Bremsweg"
"2730","Solingen Hbf - Leichlingen","Gegengleis","6,1","160","1000 m Bremsweg"
"2730","Solingen Hbf - Leichlingen","Richtungsgleis","6,1","160","1000 m Bremsweg"
"2801","Hagen-Vorhalle - Wetter (Ruhr)","Gegengleis","3,5","120","1000 m Bremsweg"
"2801","Hagen-Vorhalle - Wetter (Ruhr)","Richtungsgleis","3,5","120","1000 m Bremsweg"
"2801","Witten-Annen Nord - Dortmund-Kruckel","Gegengleis","2,9","140","1000 m Bremsweg"
"2801","Witten-Annen Nord - Dortmund-Kruckel","Richtungsgleis","2,9","140","1000 m Bremsweg"
"2801","Witten Hbf - Witten-Annen Nord","Gegengleis","5,2","140","1000 m Bremsweg"
"2801","Witten Hbf - Witten-Annen Nord","Richtungsgleis","5,2","140","1000 m Bremsweg"
"2801","Dortmund Dfd - Dortmund Hbf","eingleisig","2,0","80","1000 m Bremsweg"
"2801","Dortmund-Kruckel - Dortmund-Barop","Gegengleis","2,6","140","1000 m Bremsweg"
"2801","Dortmund-Kruckel - Dortmund-Barop","Richtungsgleis","2,6","140","1000 m Bremsweg"
"2804","Hagen-Wehringhausen - StrUeb2423_2804","eingleisig","1,4","80","1000 m Bremsweg"
"2804","Hagen Hbf - Hagen-Wehringhausen","eingleisig","1,2","70","1000 m Bremsweg"
"2852","Frömern - Unna","eingleisig","6,9","60","400 m Bremsweg"
"2852","Ardey - Frömern","eingleisig","2,1","60","400 m Bremsweg"
"2840","Schwerte (Ruhr) - Schwerte Heide","Gegengleis","2,9","150","1000 m Bremsweg"
"2840","Schwerte (Ruhr) - Schwerte Heide","Richtungsgleis","2,9","150","1000 m Bremsweg"
"2840","Schwerte Heide - Holzwickede","Gegengleis","6,2","150","1000 m Bremsweg"
"2840","Schwerte Heide - Holzwickede","Richtungsgleis","6,2","150","1000 m Bremsweg"
"2820","Hagen-Vorhalle - Hagen-Hengstey","Gegengleis","4,1","80","1000 m Bremsweg"
